2031	2	1099
2031	114	3311
2031	57	6587
2031	21	93
2031	208	1116
2031	107	6588
2031	5	6589
2031	457	2435
2031	10	6590
2031	1	3375
2031	300	6591
2031	10	165
2031	36	2448
2031	18	3051
2031	16	3285
2031	81	541
2031	433	335
2031	165	2359
2031	81	2441
2031	9	1715
2031	94	6592
2031	29	160
2031	67	6593
2031	14	6594
2031	2	22
2031	81	6595
2031	65	6587
2031	96	6596
2031	10	6597
2031	6	1336
2031	10	6598
2031	15	2500
2031	323	335
2031	16	85
2031	105	6599
2031	10	6600
2031	81	6601
2031	18	2929
2031	144	6602
2031	2	3412
2031	2	353
2031	10	2110
2031	81	790
2031	46	6603
2031	9	6592
2031	94	6604
2031	99	63
2031	10	5083
2031	56	356
2031	10	1128
2031	314	6605
2031	9	4501
2031	103	160
2031	83	6603
2031	181	1116
2031	10	3625
2031	107	6606
2031	107	6607
2031	81	2807
2031	27	63
2031	10	188
2031	32	2556
2031	10	190
2031	300	1674
2031	100	6596
2031	10	6608
2031	14	6609
2031	14	6610
2031	85	6611
2031	2	6612
2031	112	6613
2031	73	6614
2031	8	6615
2031	105	6616
2031	187	6617
2031	32	3332
2031	10	3310
2031	103	3311
2031	27	6618
2031	538	2512
2031	2	9
2031	21	3312
2031	159	335
2031	81	1249
2031	4	2396
2031	116	6614
2031	83	6619
2031	538	2513
2031	81	206
2031	99	6618
2031	198	2514
2031	300	36
2031	143	6620
2031	978	6621
2031	10	6622
2031	2	6623
2031	979	6621
2031	9	2283
2031	674	3459
2031	105	6594
2031	159	6624
2031	10	368
2031	81	6625
2031	81	6626
2031	5	6606
2031	99	1129
2031	36	93
2031	2	96
2031	10	95
2031	81	3322
2031	40	6627
2031	77	372
2031	10	932
2031	131	6596
2031	10	216
2031	19	335
2031	29	3311
2031	10	374
2031	27	1129
2031	110	6628
2031	81	1030
2031	9	6629
2031	27	6630
2031	18	6631
2031	18	1166
2031	10	71
2031	10	6632
2031	354	626
2031	99	6630
2031	75	372
2031	32	1336
2031	114	160
2031	21	2475
2031	159	333
2031	23	6633
2031	10	114
2031	81	6634
2031	3	6635
2031	36	2396
2031	88	3322
2031	16	3464
2031	980	6636
2031	81	6637
2031	81	6638
2031	6	3332
2031	0	6639
2031	94	6242
2031	14	6640
2031	1	3340
2031	10	2620
2031	81	234
2031	21	2038
2031	23	6613
2031	2	11
2031	4	2521
2031	18	6641
2031	107	6642
2031	94	4501
2031	31	6641
2031	18	6643
2031	10	1254
2031	81	6644
2031	88	6591
2031	433	6624
2031	1	132
2031	300	2477
2031	21	3412
2031	10	1273
2031	43	3343
2031	81	284
2031	13	372
2031	10	6645
2031	10	2815
2031	81	75
2031	107	6646
2031	81	4994
2031	81	1674
2031	52	2500
2031	94	1715
2031	300	1205
2031	81	5020
2031	2	140
2031	112	6647
2031	21	2396
2031	81	473
2031	410	2431
2031	168	356
2031	4	85
2031	169	2359
2031	18	6648
2031	1	6649
2031	10	6650
2031	541	2512
2031	51	372
2031	74	6651
2031	94	6652
2031	10	971
2031	675	533
2031	88	1674
2031	81	6653
2031	10	6654
2031	30	3361
2031	36	2415
2031	27	6655
2031	31	2305
2031	81	144
2031	5	6642
2031	113	6596
2031	18	6656
2031	105	6640
2031	81	2346
2031	14	6616
2031	7	2465
2031	39	3478
2031	18	2305
2031	99	6655
2031	31	264
2031	81	4142
2031	81	2822
2031	18	264
2031	81	268
2031	10	6657
2031	329	6658
2031	94	6629
2031	129	6605
2031	529	356
2031	122	6659
2031	979	6660
2031	81	487
2031	21	85
2031	4	2427
2031	10	983
2031	19	333
2031	9	6661
2031	978	6660
2031	22	3376
2031	10	6662
2031	505	1928
2031	71	3483
2031	41	3398
2031	36	2427
2031	10	2187
2031	41	3311
2031	8	6663
2031	437	533
2031	48	6664
2031	401	2431
2031	398	2431
2031	56	335
2031	5	6646
2031	1	6665
2031	10	6666
2031	385	1928
2031	31	592
2031	81	6459
2031	81	287
2031	81	67
2031	31	6459
2031	5	6667
2031	46	278
2031	493	2435
2031	300	3322
2031	81	6668
2031	31	6669
2031	459	1173
2031	4	30
2031	116	6670
2031	83	278
2031	70	3478
2031	112	6671
2031	9	6652
2031	81	6590
2031	88	6672
2031	6	2556
2031	10	541
2031	73	6670
2031	423	2435
2031	10	2441
2031	94	2111
2031	81	36
2031	419	2589
2031	23	6647
2031	10	790
2031	32	1674
